x1,; x2,; x3,; x4,; x5,; x6,; x7,; x8,; x9,; x10,; x11,; x12,; x13,; x14,; x15,; x16,; x17,; x18,; x19,; x20,; x21,; x22,; x23,; x24,; x25,; x26,; x27,; x28,; x29,; x30,; x31,; x32,; x33,; x34,; x35,; x36,; x37,; x38,; x39,; x40,; x41,; x42,; x43,; x44,; x45,; x46,; x47,; x48,; x49,; x50,; x51,; x52,; x53,; x54,; x55,; x56,; x57,; x58,; x59,; x60,; x61,; x62,; x63,; x64,; x65,; x66,; x67,; x68,; x69,; x70,; x71,; x72,; x73,; x74,; x75,; x76,; x77,; x78,; x79,; x80,; x81,; x82,; x83,; x84,; x85,; x86,; x87,; x88,; x89,; x90,; y,; 
 1,08589;1,08589;1,08592;1,08588;1,086;1,08592;1,08589;1,08593;1,08598;1,0859;1,08593;1,0859;1,08589;1,08603;1,08617;1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;0,69156;1,08622;0,65406;1,08622;0,65406;1,08629;0,70161;1,08633;0,72645;1,08629;0,68409;1,08623;0,62519;1,08622;0,61567;1,08619;0,58682;1,08622;0,61309;1,0862;0,59265;1,08618;0,57211;1,0862;0,59231;1,08621;0,6026;1,08617;0,557;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08601; 
 1,08589;1,08592;1,08588;1,086;1,08592;1,08589;1,08593;1,08598;1,0859;1,08593;1,0859;1,08589;1,08603;1,08617;1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;0,65406;1,08622;0,65406;1,08629;0,70161;1,08633;0,72645;1,08629;0,68409;1,08623;0,62519;1,08622;0,61567;1,08619;0,58682;1,08622;0,61309;1,0862;0,59265;1,08618;0,57211;1,0862;0,59231;1,08621;0,6026;1,08617;0,557;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08595; 
 1,08592;1,08588;1,086;1,08592;1,08589;1,08593;1,08598;1,0859;1,08593;1,0859;1,08589;1,08603;1,08617;1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;0,65406;1,08629;0,70161;1,08633;0,72645;1,08629;0,68409;1,08623;0,62519;1,08622;0,61567;1,08619;0,58682;1,08622;0,61309;1,0862;0,59265;1,08618;0,57211;1,0862;0,59231;1,08621;0,6026;1,08617;0,557;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,0858; 
 1,08588;1,086;1,08592;1,08589;1,08593;1,08598;1,0859;1,08593;1,0859;1,08589;1,08603;1,08617;1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;0,70161;1,08633;0,72645;1,08629;0,68409;1,08623;0,62519;1,08622;0,61567;1,08619;0,58682;1,08622;0,61309;1,0862;0,59265;1,08618;0,57211;1,0862;0,59231;1,08621;0,6026;1,08617;0,557;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08576; 
 1,086;1,08592;1,08589;1,08593;1,08598;1,0859;1,08593;1,0859;1,08589;1,08603;1,08617;1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;0,72645;1,08629;0,68409;1,08623;0,62519;1,08622;0,61567;1,08619;0,58682;1,08622;0,61309;1,0862;0,59265;1,08618;0,57211;1,0862;0,59231;1,08621;0,6026;1,08617;0,557;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08576; 
 1,08592;1,08589;1,08593;1,08598;1,0859;1,08593;1,0859;1,08589;1,08603;1,08617;1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;0,68409;1,08623;0,62519;1,08622;0,61567;1,08619;0,58682;1,08622;0,61309;1,0862;0,59265;1,08618;0,57211;1,0862;0,59231;1,08621;0,6026;1,08617;0,557;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08571; 
 1,08589;1,08593;1,08598;1,0859;1,08593;1,0859;1,08589;1,08603;1,08617;1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;0,62519;1,08622;0,61567;1,08619;0,58682;1,08622;0,61309;1,0862;0,59265;1,08618;0,57211;1,0862;0,59231;1,08621;0,6026;1,08617;0,557;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,08581; 
 1,08593;1,08598;1,0859;1,08593;1,0859;1,08589;1,08603;1,08617;1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;0,61567;1,08619;0,58682;1,08622;0,61309;1,0862;0,59265;1,08618;0,57211;1,0862;0,59231;1,08621;0,6026;1,08617;0,557;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08586; 
 1,08598;1,0859;1,08593;1,0859;1,08589;1,08603;1,08617;1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;0,58682;1,08622;0,61309;1,0862;0,59265;1,08618;0,57211;1,0862;0,59231;1,08621;0,6026;1,08617;0,557;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08582; 
 1,0859;1,08593;1,0859;1,08589;1,08603;1,08617;1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;0,61309;1,0862;0,59265;1,08618;0,57211;1,0862;0,59231;1,08621;0,6026;1,08617;0,557;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08581; 
 1,08593;1,0859;1,08589;1,08603;1,08617;1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;0,59265;1,08618;0,57211;1,0862;0,59231;1,08621;0,6026;1,08617;0,557;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08577; 
 1,0859;1,08589;1,08603;1,08617;1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;0,57211;1,0862;0,59231;1,08621;0,6026;1,08617;0,557;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08577; 
 1,08589;1,08603;1,08617;1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;0,59231;1,08621;0,6026;1,08617;0,557;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08578; 
 1,08603;1,08617;1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;0,6026;1,08617;0,557;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08582; 
 1,08617;1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;1,08617;0,557;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08605;0,45553;1,08586; 
 1,08609;1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;1,08617;1,08627;0,6546;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08605;0,45553;1,08601;0,41457;1,08591; 
 1,08619;1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;1,08617;1,08627;1,08624;0,62066;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08605;0,45553;1,08601;0,41457;1,08595;0,36199;1,08594; 
 1,08624;1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;1,08617;1,08627;1,08624;1,08622;0,59838;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08605;0,45553;1,08601;0,41457;1,08595;0,36199;1,0858;0,26984;1,08596; 
 1,08611;1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;1,08617;1,08627;1,08624;1,08622;1,08619;0,56559;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08605;0,45553;1,08601;0,41457;1,08595;0,36199;1,0858;0,26984;1,08576;0,25146;1,08602; 
 1,08614;1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;1,08617;1,08627;1,08624;1,08622;1,08619;1,0862;0,57655;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08605;0,45553;1,08601;0,41457;1,08595;0,36199;1,0858;0,26984;1,08576;0,25146;1,08576;0,25146;1,08598; 
 1,08614;1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;1,08617;1,08627;1,08624;1,08622;1,08619;1,0862;1,08621;0,58789;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08605;0,45553;1,08601;0,41457;1,08595;0,36199;1,0858;0,26984;1,08576;0,25146;1,08576;0,25146;1,08571;0,22886;1,08619; 
 1,08616;1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;1,08617;1,08627;1,08624;1,08622;1,08619;1,0862;1,08621;1,08617;0,5405;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08605;0,45553;1,08601;0,41457;1,08595;0,36199;1,0858;0,26984;1,08576;0,25146;1,08576;0,25146;1,08571;0,22886;1,08581;0,37561;1,08628; 
 1,08612;1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;1,08617;1,08627;1,08624;1,08622;1,08619;1,0862;1,08621;1,08617;1,08627;0,64627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08605;0,45553;1,08601;0,41457;1,08595;0,36199;1,0858;0,26984;1,08576;0,25146;1,08576;0,25146;1,08571;0,22886;1,08581;0,37561;1,08586;0,43649;1,08617; 
 1,08618;1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;1,08617;1,08627;1,08624;1,08622;1,08619;1,0862;1,08621;1,08617;1,08627;1,08622;0,58965;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08605;0,45553;1,08601;0,41457;1,08595;0,36199;1,0858;0,26984;1,08576;0,25146;1,08576;0,25146;1,08571;0,22886;1,08581;0,37561;1,08586;0,43649;1,08582;0,40824;1,08615; 
 1,08628;1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;1,08617;1,08627;1,08624;1,08622;1,08619;1,0862;1,08621;1,08617;1,08627;1,08622;1,08621;0,57873;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08605;0,45553;1,08601;0,41457;1,08595;0,36199;1,0858;0,26984;1,08576;0,25146;1,08576;0,25146;1,08571;0,22886;1,08581;0,37561;1,08586;0,43649;1,08582;0,40824;1,08581;0,40125;1,08618; 
 1,08627;1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;1,08617;1,08627;1,08624;1,08622;1,08619;1,0862;1,08621;1,08617;1,08627;1,08622;1,08621;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08605;0,45553;1,08601;0,41457;1,08595;0,36199;1,0858;0,26984;1,08576;0,25146;1,08576;0,25146;1,08571;0,22886;1,08581;0,37561;1,08586;0,43649;1,08582;0,40824;1,08581;0,40125;1,08577;0,37368;1,08622; 
 1,08634;1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;1,08617;1,08627;1,08624;1,08622;1,08619;1,0862;1,08621;1,08617;1,08627;1,08622;1,08621;1,08617;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08605;0,45553;1,08601;0,41457;1,08595;0,36199;1,0858;0,26984;1,08576;0,25146;1,08576;0,25146;1,08571;0,22886;1,08581;0,37561;1,08586;0,43649;1,08582;0,40824;1,08581;0,40125;1,08577;0,37368;1,08577;0,37368;1,08629; 
 1,08624;1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;1,08617;1,08627;1,08624;1,08622;1,08619;1,0862;1,08621;1,08617;1,08627;1,08622;1,08621;1,08617;1,08617;1,08617;0,53597;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08605;0,45553;1,08601;0,41457;1,08595;0,36199;1,0858;0,26984;1,08576;0,25146;1,08576;0,25146;1,08571;0,22886;1,08581;0,37561;1,08586;0,43649;1,08582;0,40824;1,08581;0,40125;1,08577;0,37368;1,08577;0,37368;1,08578;0,38852;1,08627; 
 1,08624;1,08626;1,08622;1,08622;1,08629;1,08633;1,08629;1,08623;1,08622;1,08619;1,08622;1,0862;1,08618;1,0862;1,08621;1,08617;1,08627;1,08624;1,08622;1,08619;1,0862;1,08621;1,08617;1,08627;1,08622;1,08621;1,08617;1,08617;1,08617;1,08617;0,53597;1,08617;0,53597;1,08623;0,61864;1,08615;0,51613;1,08622;0,59953;1,08623;0,6104;1,08622;0,5973;1,08612;0,48521;1,08613;0,49806;1,0861;0,4681;1,08611;0,48217;1,08612;0,49666;1,08606;0,43422;1,08604;0,41547;1,08601;0,38838;1,08602;0,40543;1,08605;0,45553;1,08601;0,41457;1,08595;0,36199;1,0858;0,26984;1,08576;0,25146;1,08576;0,25146;1,08571;0,22886;1,08581;0,37561;1,08586;0,43649;1,08582;0,40824;1,08581;0,40125;1,08577;0,37368;1,08577;0,37368;1,08578;0,38852;1,08582;0,44635;1,08618; 
