x1,; x2,; x3,; x4,; x5,; x6,; x7,; x8,; x9,; x10,; x11,; x12,; x13,; x14,; x15,; x16,; x17,; x18,; x19,; x20,; x21,; x22,; x23,; x24,; x25,; x26,; x27,; x28,; x29,; x30,; x31,; x32,; x33,; x34,; x35,; x36,; x37,; x38,; x39,; x40,; x41,; x42,; x43,; x44,; x45,; x46,; x47,; x48,; x49,; x50,; x51,; x52,; x53,; x54,; x55,; x56,; x57,; x58,; x59,; x60,; x61,; x62,; x63,; x64,; x65,; x66,; x67,; x68,; x69,; x70,; x71,; x72,; x73,; x74,; x75,; x76,; x77,; x78,; x79,; x80,; x81,; x82,; x83,; x84,; x85,; x86,; x87,; x88,; x89,; x90,; y,; 
 1,08262;1,08258;1,08247;1,08258;1,08258;1,08267;1,08243;1,08252;1,08266;1,08276;1,08292;1,083;1,08291;1,08292;1,08292;1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;0,77158;1,08371;0,77158;1,0835;0,64709;1,08357;0,67372;1,08375;0,73427;1,08398;0,79552;1,08433;0,86343;1,08452;0,89183;1,08429;0,78437;1,08427;0,77562;1,08425;0,76641;1,0843;0,77779;1,08438;0,79582;1,08438;0,79582;1,08424;0,72161;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08448; 
 1,08258;1,08247;1,08258;1,08258;1,08267;1,08243;1,08252;1,08266;1,08276;1,08292;1,083;1,08291;1,08292;1,08292;1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;0,77158;1,0835;0,64709;1,08357;0,67372;1,08375;0,73427;1,08398;0,79552;1,08433;0,86343;1,08452;0,89183;1,08429;0,78437;1,08427;0,77562;1,08425;0,76641;1,0843;0,77779;1,08438;0,79582;1,08438;0,79582;1,08424;0,72161;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,08455; 
 1,08247;1,08258;1,08258;1,08267;1,08243;1,08252;1,08266;1,08276;1,08292;1,083;1,08291;1,08292;1,08292;1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;0,64709;1,08357;0,67372;1,08375;0,73427;1,08398;0,79552;1,08433;0,86343;1,08452;0,89183;1,08429;0,78437;1,08427;0,77562;1,08425;0,76641;1,0843;0,77779;1,08438;0,79582;1,08438;0,79582;1,08424;0,72161;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08466; 
 1,08258;1,08258;1,08267;1,08243;1,08252;1,08266;1,08276;1,08292;1,083;1,08291;1,08292;1,08292;1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;0,67372;1,08375;0,73427;1,08398;0,79552;1,08433;0,86343;1,08452;0,89183;1,08429;0,78437;1,08427;0,77562;1,08425;0,76641;1,0843;0,77779;1,08438;0,79582;1,08438;0,79582;1,08424;0,72161;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08443; 
 1,08258;1,08267;1,08243;1,08252;1,08266;1,08276;1,08292;1,083;1,08291;1,08292;1,08292;1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;0,73427;1,08398;0,79552;1,08433;0,86343;1,08452;0,89183;1,08429;0,78437;1,08427;0,77562;1,08425;0,76641;1,0843;0,77779;1,08438;0,79582;1,08438;0,79582;1,08424;0,72161;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,08445; 
 1,08267;1,08243;1,08252;1,08266;1,08276;1,08292;1,083;1,08291;1,08292;1,08292;1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;0,79552;1,08433;0,86343;1,08452;0,89183;1,08429;0,78437;1,08427;0,77562;1,08425;0,76641;1,0843;0,77779;1,08438;0,79582;1,08438;0,79582;1,08424;0,72161;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08435; 
 1,08243;1,08252;1,08266;1,08276;1,08292;1,083;1,08291;1,08292;1,08292;1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;0,86343;1,08452;0,89183;1,08429;0,78437;1,08427;0,77562;1,08425;0,76641;1,0843;0,77779;1,08438;0,79582;1,08438;0,79582;1,08424;0,72161;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,0844; 
 1,08252;1,08266;1,08276;1,08292;1,083;1,08291;1,08292;1,08292;1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;0,89183;1,08429;0,78437;1,08427;0,77562;1,08425;0,76641;1,0843;0,77779;1,08438;0,79582;1,08438;0,79582;1,08424;0,72161;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,08458; 
 1,08266;1,08276;1,08292;1,083;1,08291;1,08292;1,08292;1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;0,78437;1,08427;0,77562;1,08425;0,76641;1,0843;0,77779;1,08438;0,79582;1,08438;0,79582;1,08424;0,72161;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08458; 
 1,08276;1,08292;1,083;1,08291;1,08292;1,08292;1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;0,77562;1,08425;0,76641;1,0843;0,77779;1,08438;0,79582;1,08438;0,79582;1,08424;0,72161;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08452; 
 1,08292;1,083;1,08291;1,08292;1,08292;1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;0,76641;1,0843;0,77779;1,08438;0,79582;1,08438;0,79582;1,08424;0,72161;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08445; 
 1,083;1,08291;1,08292;1,08292;1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;0,77779;1,08438;0,79582;1,08438;0,79582;1,08424;0,72161;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08446; 
 1,08291;1,08292;1,08292;1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;0,79582;1,08438;0,79582;1,08424;0,72161;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08441; 
 1,08292;1,08292;1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;0,79582;1,08424;0,72161;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,0843; 
 1,08292;1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;1,08424;0,72161;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,08452;0,60563;1,08432; 
 1,08295;1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;1,08424;1,08423;0,71647;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,08452;0,60563;1,08448;0,58081;1,08431; 
 1,08291;1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;1,08424;1,08423;1,08423;0,71647;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,08452;0,60563;1,08448;0,58081;1,08455;0,62044;1,0842; 
 1,08287;1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;1,08424;1,08423;1,08423;1,08438;0,76245;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,08452;0,60563;1,08448;0,58081;1,08455;0,62044;1,08466;0,67596;1,0844; 
 1,08303;1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;1,08424;1,08423;1,08423;1,08438;1,08426;0,69632;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,08452;0,60563;1,08448;0,58081;1,08455;0,62044;1,08466;0,67596;1,08443;0,54355;1,08451; 
 1,08313;1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;1,08424;1,08423;1,08423;1,08438;1,08426;1,08423;0,68043;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,08452;0,60563;1,08448;0,58081;1,08455;0,62044;1,08466;0,67596;1,08443;0,54355;1,08445;0,55418;1,08457; 
 1,08325;1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;1,08424;1,08423;1,08423;1,08438;1,08426;1,08423;1,08421;0,66946;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,08452;0,60563;1,08448;0,58081;1,08455;0,62044;1,08466;0,67596;1,08443;0,54355;1,08445;0,55418;1,08435;0,50518;1,08453; 
 1,08347;1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;1,08424;1,08423;1,08423;1,08438;1,08426;1,08423;1,08421;1,08416;0,64162;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,08452;0,60563;1,08448;0,58081;1,08455;0,62044;1,08466;0,67596;1,08443;0,54355;1,08445;0,55418;1,08435;0,50518;1,0844;0,53374;1,08448; 
 1,08348;1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;1,08424;1,08423;1,08423;1,08438;1,08426;1,08423;1,08421;1,08416;1,08438;0,72262;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,08452;0,60563;1,08448;0,58081;1,08455;0,62044;1,08466;0,67596;1,08443;0,54355;1,08445;0,55418;1,08435;0,50518;1,0844;0,53374;1,08458;0,6236;1,08436; 
 1,08355;1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;1,08424;1,08423;1,08423;1,08438;1,08426;1,08423;1,08421;1,08416;1,08438;1,08452;0,76429;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,08452;0,60563;1,08448;0,58081;1,08455;0,62044;1,08466;0,67596;1,08443;0,54355;1,08445;0,55418;1,08435;0,50518;1,0844;0,53374;1,08458;0,6236;1,08458;0,6236;1,08431; 
 1,08362;1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;1,08424;1,08423;1,08423;1,08438;1,08426;1,08423;1,08421;1,08416;1,08438;1,08452;1,08473;0,81627;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,08452;0,60563;1,08448;0,58081;1,08455;0,62044;1,08466;0,67596;1,08443;0,54355;1,08445;0,55418;1,08435;0,50518;1,0844;0,53374;1,08458;0,6236;1,08458;0,6236;1,08452;0,58946;1,08426; 
 1,08385;1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;1,08424;1,08423;1,08423;1,08438;1,08426;1,08423;1,08421;1,08416;1,08438;1,08452;1,08473;1,08486;0,84349;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,08452;0,60563;1,08448;0,58081;1,08455;0,62044;1,08466;0,67596;1,08443;0,54355;1,08445;0,55418;1,08435;0,50518;1,0844;0,53374;1,08458;0,6236;1,08458;0,6236;1,08452;0,58946;1,08445;0,55153;1,08418; 
 1,08383;1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;1,08424;1,08423;1,08423;1,08438;1,08426;1,08423;1,08421;1,08416;1,08438;1,08452;1,08473;1,08486;1,08488;0,84755;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,08452;0,60563;1,08448;0,58081;1,08455;0,62044;1,08466;0,67596;1,08443;0,54355;1,08445;0,55418;1,08435;0,50518;1,0844;0,53374;1,08458;0,6236;1,08458;0,6236;1,08452;0,58946;1,08445;0,55153;1,08446;0,55724;1,0844; 
 1,08387;1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;1,08424;1,08423;1,08423;1,08438;1,08426;1,08423;1,08421;1,08416;1,08438;1,08452;1,08473;1,08486;1,08488;1,08487;0,84121;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,08452;0,60563;1,08448;0,58081;1,08455;0,62044;1,08466;0,67596;1,08443;0,54355;1,08445;0,55418;1,08435;0,50518;1,0844;0,53374;1,08458;0,6236;1,08458;0,6236;1,08452;0,58946;1,08445;0,55153;1,08446;0,55724;1,08441;0,5293;1,08446; 
 1,08383;1,08371;1,08371;1,0835;1,08357;1,08375;1,08398;1,08433;1,08452;1,08429;1,08427;1,08425;1,0843;1,08438;1,08438;1,08424;1,08423;1,08423;1,08438;1,08426;1,08423;1,08421;1,08416;1,08438;1,08452;1,08473;1,08486;1,08488;1,08487;1,08499;0,86701;1,08467;0,69173;1,08465;0,68245;1,08455;0,63644;1,0846;0,65385;1,08462;0,66099;1,08461;0,65574;1,0846;0,65018;1,08451;0,6008;1,08451;0,6008;1,0844;0,54242;1,08449;0,58905;1,08444;0,5625;1,08441;0,54659;1,08442;0,55249;1,08455;0,6242;1,08452;0,60563;1,08448;0,58081;1,08455;0,62044;1,08466;0,67596;1,08443;0,54355;1,08445;0,55418;1,08435;0,50518;1,0844;0,53374;1,08458;0,6236;1,08458;0,6236;1,08452;0,58946;1,08445;0,55153;1,08446;0,55724;1,08441;0,5293;1,0843;0,4731;1,08443; 
